Date,USD,CRUDE,GOLD,Open,High,Low,Close,10DMA,EMA
20-Nov-18,71.43000003,3990.961916,3088.831711,10740.1,10740.85,10640.85,10656.2,10607.31,10603.61171
21-Nov-18,71.30499986,3904.163849,3081.531151,10670.95,10671.3,10562.35,10600.05,10614.315,10602.96412
22-Nov-18,70.69000228,3850.875607,3076.430848,10612.65,10646.25,10512,10526.75,10607.15,10589.10701
26-Nov-18,70.81999999,3650.834901,3061.615002,10568.3,10637.8,10489.75,10628.6,10611.49,10596.28755
27-Nov-18,70.78499927,3658.798992,3055.87048,10621.45,10695.15,10596.35,10685.6,10631.83,10612.52618
28-Nov-18,70.64000195,3650.907167,3038.386981,10708.75,10757.8,10699.85,10728.85,10646.465,10633.67597
29-Nov-18,69.77999901,3562.519543,3033.842513,10808.7,10883.05,10782.35,10858.7,10674.705,10674.58943
30-Nov-18,69.649999,3555.671633,3025.032141,10892.1,10922.45,10835.1,10876.75,10700.71,10711.34589
3-Dec-18,70.44000136,3741.880368,3072.121115,10930.7,10941.2,10845.35,10883.75,10720.865,10742.6921
4-Dec-18,70.52999909,3789.307117,3102.150721,10877.1,10890.95,10833.35,10869.5,10731.475,10765.74808
5-Dec-18,70.55999801,3772.258351,3097.855045,10820.45,10821.05,10747.95,10782.9,10744.145,10768.86661
6-Dec-18,70.85000021,3652.981402,3119.638122,10718.15,10722.65,10588.25,10601.15,10744.255,10738.37268
7-Dec-18,70.8600009,3725.720494,3132.243313,10644.8,10704.55,10599.35,10693.7,10760.95,10730.25037
10-Dec-18,72.51999739,3747.352185,3185.362622,10508.7,10558.85,10474.95,10488.45,10746.935,10686.28667
11-Dec-18,72.29099787,3729.761253,3188.429826,10350.05,10567.15,10333.85,10549.15,10733.29,10661.35273
12-Dec-18,71.8399991,3772.486779,3178.316255,10591,10752.2,10560.8,10737.6,10734.165,10675.21587
13-Dec-18,71.53000097,3678.822699,3159.777299,10810.75,10838.6,10749.5,10791.55,10727.45,10696.36753
14-Dec-18,71.92000079,3749.445968,3156.336503,10784.5,10815.75,10752.1,10805.45,10720.32,10716.20071
17-Dec-18,71.61000048,3656.258402,3149.298809,10853.2,10900.35,10844.85,10888.35,10720.78,10747.50058
18-Dec-18,70.61999768,3453.050539,3133.597809,10850.9,10915.4,10819.1,10908.7,10724.7,10776.80956
19-Dec-18,70.27899778,3339.023859,3117.751228,10930.55,10985.15,10928,10967.3,10743.14,10811.44419
20-Dec-18,69.98000042,3280.122373,3113.945493,10885.2,10962.55,10880.05,10951.7,10778.195,10836.94525
21-Dec-18,70.13999944,3235.87275,3126.455756,10944.25,10963.65,10738.65,10754,10784.225,10821.86429
24-Dec-18,70.10499906,3169.17252,3138.377333,10780.9,10782.3,10649.25,10663.5,10801.73,10793.07078
26-Dec-18,70.06999923,3093.101605,3160.086839,10635.45,10747.5,10534.55,10729.85,10819.8,10781.5761
27-Dec-18,70.36099907,3208.158704,3166.440794,10817.9,10834.2,10764.45,10779.8,10824.02,10781.25317
28-Dec-18,69.93299929,3185.077233,3165.969626,10820.95,10893.6,10817.15,10859.9,10830.855,10795.55259
31-Dec-18,69.56999897,3202.915851,3145.771925,10913.2,10923.55,10853.2,10862.55,10836.565,10807.73394
1-Jan-19,69.45300067,3182.176019,3141.463231,10881.7,10923.6,10807.1,10910.1,10838.74,10826.34595
2-Jan-19,70.0000014,3213.679411,3159.67746,10868.85,10895.35,10735.05,10792.5,10827.12,10820.19214
3-Jan-19,70.10999768,3269.449173,3182.392459,10796.8,10814.05,10661.25,10672.25,10797.615,10793.29357
4-Jan-19,69.55000106,3364.208928,3166.130008,10699.7,10741.05,10628.65,10727.35,10775.18,10781.30383
7-Jan-19,69.80299918,3428.063357,3163.025497,10804.85,10835.95,10750.15,10771.8,10776.96,10779.57586
8-Jan-19,70.13999944,3457.488337,3165.829305,10786.25,10818.45,10733.25,10802.15,10790.825,10783.68025
9-Jan-19,70.55999801,3611.347117,3183.932603,10862.4,10870.4,10749.4,10855.15,10803.355,10796.67475
10-Jan-19,70.42000108,3667.735426,3202.962099,10859.35,10859.35,10801.8,10821.6,10807.535,10801.20661
11-Jan-19,70.39900112,3690.989685,3200.112644,10834.75,10850.15,10739.4,10794.95,10801.04,10800.06905
14-Jan-19,70.76000062,3621.38524,3213.346958,10807,10808,10692.35,10737.6,10788.545,10788.71104
15-Jan-19,71.09999802,3657.854589,3219.834179,10777.55,10896.95,10777.55,10886.8,10786.215,10806.5454
16-Jan-19,70.97999812,3696.694223,3225.619158,10899.65,10928.15,10876.9,10890.3,10795.995,10821.77351
17-Jan-19,71.05000179,3678.54717,3231.132609,10920.85,10930.65,10844.65,10905.2,10819.29,10836.94196
18-Jan-19,71.2100025,3779.121791,3218.486989,10914.85,10928.2,10852.2,10906.95,10837.25,10849.67069
21-Jan-19,71.18800175,3872.687956,3208.398303,10919.35,10987.45,10885.75,10961.85,10856.255,10870.06693
22-Jan-19,71.26000081,3791.856335,3213.140459,10949.8,10949.8,10864.15,10922.75,10868.315,10879.64567
23-Jan-19,71.18999849,3786.036398,3215.69258,10931.05,10944.8,10811.95,10831.5,10865.95,10870.89191
24-Jan-19,71.00000021,3756.938528,3206.433388,10844.05,10866.6,10798.65,10849.8,10868.77,10867.05702
25-Jan-19,70.90000179,3808.155317,3220.601544,10859.75,10931.7,10756.45,10780.55,10867.33,10851.32847
28-Jan-19,71.06999791,3733.080922,3253.037524,10792.45,10804.45,10630.95,10661.55,10859.725,10816.82329
29-Jan-19,71.39000043,3770.193736,3275.016211,10653.7,10690.35,10583.65,10652.2,10836.265,10786.89179
30-Jan-19,71.23500049,3855.102631,3292.907407,10702.25,10710.2,10612.85,10651.8,10812.415,10762.32964
31-Jan-19,70.96000226,3892.635183,3308.114474,10690.55,10838.05,10678.55,10830.95,10804.99,10774.80607
1-Feb-19,71.43500058,3873.105802,3325.098174,10851.35,10983.45,10813.45,10893.65,10803.66,10796.41406
4-Feb-19,71.71000246,3930.918569,3341.922073,10876.75,10927.9,10814.15,10912.25,10798.7,10817.47514
5-Feb-19,71.53000097,3905.0737,3341.497726,10908.65,10956.7,10886.7,10934.35,10799.86,10838.72511
6-Feb-19,71.550002,3843.830343,3337.070853,10965.1,11072.6,10962.7,11062.45,10822.955,10879.40237
7-Feb-19,71.30000225,3805.215439,3314.627784,11070.45,11118.1,11043.6,11069.4,10844.915,10913.94739
8-Feb-19,71.17500032,3750.194366,3315.012365,11023.5,11041.2,10925.45,10943.6,10861.22,10919.33877
11-Feb-19,71.14000217,3707.498911,3305.45731,10930.9,10930.9,10857.1,10888.8,10883.945,10913.78627
12-Feb-19,70.5349988,3775.6076,3294.556404,10879.7,10910.9,10823.8,10831.4,10901.865,10898.80695
13-Feb-19,70.87500222,3820.408528,3297.065612,10870.55,10891.65,10772.1,10793.65,10916.05,10879.6875
14-Feb-19,71.01999845,3845.527757,3300.417173,10786.1,10792.7,10718.75,10746.05,10907.56,10855.38977
15-Feb-19,71.32999847,3925.931614,3330.857396,10780.25,10785.75,10620.4,10724.4,10890.635,10831.57345
18-Feb-19,71.3869987,4004.222559,3356.72974,10738.65,10759.9,10628.4,10640.95,10863.505,10796.91464
19-Feb-19,71.30000225,4000.325285,3374.092369,10636.7,10722.85,10585.65,10604.35,10830.505,10761.90289
20-Feb-19,71.00999792,4041.038244,3391.129483,10655.45,10752.7,10646.4,10735.45,10797.805,10757.09327
21-Feb-19,71.16500168,4075.883153,3364.782837,10744.1,10808.85,10721.5,10789.85,10769.85,10763.04904
22-Feb-19,71.035002,4091.334598,3344.459234,10782.7,10801.55,10758.4,10791.65,10754.655,10768.24922
25-Feb-19,70.83400094,4005.404564,3343.262824,10813.25,10887.1,10788.05,10880.1,10753.785,10788.58572
26-Feb-19,70.96000226,3960.173044,3344.772455,10775.3,10888.75,10729.3,10835.3,10754.175,10797.07923
27-Feb-19,71.19999909,4043.238315,3347.941518,10881.2,10939.7,10751.2,10806.65,10755.475,10798.81937
28-Feb-19,70.84000233,4049.725836,3321.420505,10865.7,10865.7,10784.85,10792.5,10760.12,10797.67039
1-Mar-19,71.00000021,4049.641972,3286.759945,10842.65,10877.9,10823.1,10863.5,10774.03,10809.63941
5-Mar-19,70.49000209,4004.611977,3220.238555,10864.85,10994.9,10817,10987.45,10808.68,10841.96861
6-Mar-19,70.08000193,3940.16028,3209.13963,11024.85,11062.3,10998.85,11053,10853.545,10880.33795
7-Mar-19,70.11599991,3967.849109,3188.511157,11077.95,11089.05,11027.1,11058.2,10885.82,10912.67651
8-Mar-19,70.01199866,3888.739972,3210.489311,11038.85,11049,11008.95,11035.4,10910.375,10934.98987
11-Mar-19,69.85000131,3960.398556,3206.320299,11068.75,11180.9,11059.85,11168.05,10948.015,10977.36444
12-Mar-19,69.62500044,3984.618616,3198.434047,11231.35,11320.4,11227,11301.2,10990.125,11036.24363
13-Mar-19,69.52899943,4016.61174,3222.531943,11326.2,11352.3,11276.6,11341.7,11040.765,11091.78115
14-Mar-19,69.36500225,4060.148952,3197.063817,11382.5,11383.45,11313.75,11343.25,11094.425,11137.50276
15-Mar-19,68.96300128,4038.119101,3186.854861,11376.85,11487,11370.8,11426.85,11157.86,11190.11135
18-Mar-19,68.62499999,4027.42174,3168.618007,11473.85,11530.15,11412.5,11462.2,11217.73,11239.58201
19-Mar-19,69.01499862,4070.820035,3186.946268,11500.3,11543.85,11451.25,11532.4,11272.225,11292.82165
20-Mar-19,68.78999837,4101.766174,3181.177608,11553.35,11556.1,11503.1,11521.05,11319.03,11334.31771
22-Mar-19,69.16999807,4099.994086,3202.32617,11549.2,11572.8,11434.55,11456.9,11358.9,11356.6054
25-Mar-19,68.88999955,4067.506167,3220.103752,11395.65,11395.65,11311.6,11354.25,11390.785,11356.17715
26-Mar-19,68.9959992,4137.360891,3214.617509,11375.2,11496.75,11352.45,11483.25,11422.305,11379.2813
27-Mar-19,69.10000014,4133.354586,3211.840127,11531.45,11546.2,11413,11445.05,11436.69,11391.23925
28-Mar-19,69.18999823,4090.120912,3192.267052,11463.65,11588.5,11452.45,11570,11459.52,11423.7412
29-Mar-19,69.18500069,4169.537283,3177.478036,11625.45,11630.35,11570.15,11623.9,11487.585,11460.13371
1-Apr-19,69.20499995,4231.930005,3187.281472,11665.2,11738.1,11644.75,11669.15,11511.815,11498.13667
2-Apr-19,68.92000152,4296.496671,3175.449961,11711.55,11729.35,11655.85,11713.2,11536.915,11537.2391
3-Apr-19,68.44999906,4303.590107,3165.638889,11735.3,11761,11629.15,11643.95,11548.07,11556.64108
4-Apr-19,68.97999828,4317.183033,3172.810285,11660.2,11662.55,11559.2,11598,11555.765,11564.16088
5-Apr-19,69.16999807,4323.314425,3182.007656,11638.4,11689.65,11609.5,11665.95,11576.67,11582.66799
8-Apr-19,69.55499825,4442.962963,3217.586038,11704.35,11710.3,11549.1,11604.5,11601.695,11586.63745
9-Apr-19,69.28000067,4463.058322,3220.70527,11612.05,11683.9,11569.7,11671.95,11620.565,11602.14882
10-Apr-19,69.1499999,4460.319743,3218.590579,11646.85,11680.05,11571.75,11584.3,11634.49,11598.90358
11-Apr-19,69.0200002,4415.269806,3199.088899,11592.55,11606.7,11550.55,11596.7,11637.16,11598.50293
12-Apr-19,69.18999823,4447.945273,3189.690919,11612.85,11657.35,11578.8,11643.45,11639.115,11606.67513
15-Apr-19,69.39500051,4400.557549,3177.871843,11667,11704.6,11648.25,11690.35,11641.235,11621.88874
16-Apr-19,69.53000014,4416.177241,3169.280795,11736.2,11810.95,11731.55,11787.15,11648.63,11651.93624
18-Apr-19,69.39500051,4432.11145,3149.120293,11856.15,11856.15,11738.5,11752.8,11659.515,11670.27511
22-Apr-19,69.70000144,4591.300288,3167.79493,11727.05,11727.05,11583.95,11594.45,11659.16,11656.48872
23-Apr-19,69.76999901,4626.103191,3155.450093,11612.95,11645.95,11564.8,11575.95,11650.16,11641.84532
24-Apr-19,69.96000107,4632.489695,3165.077798,11601.5,11740.85,11578.85,11726.15,11662.325,11657.17344
25-Apr-19,70.17000227,4642.723711,3187.250996,11735.7,11796.75,11624.3,11641.8,11659.31,11654.37827
26-Apr-19,69.85000131,4469.877911,3191.625176,11683.75,11762.9,11661.75,11754.65,11676.345,11672.60949
30-Apr-19,69.64700114,4468.768525,3180.610995,11748.75,11756.25,11655.9,11748.15,11691.49,11686.34413
2-May-19,69.40999973,4326.334032,3140.950137,11725.55,11789.3,11699.55,11724.75,11699.62,11693.32702
3-May-19,69.09500127,4293.856575,3135.268003,11722.6,11770.9,11699.35,11712.25,11701.81,11696.76756
6-May-19,69.37999814,4267.304785,3158.310304,11605.8,11632.55,11571.35,11598.25,11682.92,11678.85528
7-May-19,69.64499786,4287.999672,3163.635903,11651.5,11657.05,11484.45,11497.9,11657.43,11645.95432
8-May-19,69.71999821,4304.805939,3180.074923,11478.7,11479.1,11346.95,11359.45,11633.93,11593.86262
9-May-19,70.20000121,4321.181702,3189.446759,11322.4,11357.6,11255.05,11301.8,11606.515,11540.76033
10-May-19,70.01499861,4334.213623,3190.342196,11314.15,11345.8,11251.05,11278.9,11561.79,11493.14936
13-May-19,70.57000167,4384.605105,3222.781196,11258.7,11300.2,11125.6,11148.2,11512.43,11430.43129
14-May-19,70.3320001,4334.051164,3236.225008,11151.65,11294.75,11108.3,11222.05,11459.17,11392.54379
15-May-19,70.24900039,4330.380463,3229.181467,11271.7,11286.8,11136.95,11157,11400.055,11349.71764
16-May-19,70.12999928,4406.300194,3211.850443,11180.35,11281.55,11143.35,11257.1,11353.29,11332.87807
17-May-19,70.28000044,4434.438096,3192.297624,11261.9,11426.15,11259.85,11407.15,11322.78,11346.38206
20-May-19,69.60900206,4394.033542,3147.851434,11651.9,11845.2,11591.7,11828.25,11345.78,11433.99441
21-May-19,69.64499786,4427.45598,3146.049034,11863.65,11883.55,11682.8,11709.1,11366.9,11484.01361
22-May-19,69.649999,4335.727742,3146.049034,11727.95,11784.8,11682.4,11737.9,11404.745,11530.17477
23-May-19,69.66500191,4145.262501,3155.858378,11901.3,12041.15,11614.5,11657.05,11440.27,11553.24299
24-May-19,69.37999814,4065.948116,3159.238244,11748,11859,11658.1,11844.1,11496.79,11606.12609
27-May-19,69.50400069,4084.442555,3166.119983,11855.5,11957.15,11812.4,11924.75,11574.445,11664.05771
28-May-19,69.61000023,4122.851092,3162.045337,11958.35,11958.55,11864.9,11928.75,11645.115,11712.18358
29-May-19,69.84500067,4052.237458,3176.085348,11905.8,11931.9,11836.8,11861.1,11715.525,11739.25929
30-May-19,69.82500039,4091.586668,3172.186271,11865.3,11968.55,11859.4,11945.9,11784.405,11776.83033
31-May-19,69.57999981,3860.339935,3209.211721,11999.8,12039.25,11829.45,11922.8,11835.97,11803.37027
3-Jun-19,69.17099804,3723.332466,3236.298322,11953.75,12103.05,11920.1,12088.55,11862,11855.22113
4-Jun-19,69.29099857,3687.472002,3252.878798,12052.65,12095.2,12005.85,12021.65,11893.255,11885.48092
6-Jun-19,69.16499864,3591.41613,3277.162764,12039.8,12039.8,11830.25,11843.75,11903.84,11877.89348
7-Jun-19,69.35500058,3709.347332,3288.781309,11865.2,11897.5,11769.5,11870.65,11925.2,11876.57649
10-Jun-19,69.53499929,3766.808208,3269.619351,11934.9,11975.05,11871.75,11922.7,11933.06,11884.96258
11-Jun-19,69.38499981,3726.843363,3258.985022,11959.85,12000.35,11904.35,11965.6,11937.145,11899.62393
12-Jun-19,69.37500199,3611.080618,3277.420539,11962.45,11962.45,11866.35,11906.2,11934.89,11900.81958
13-Jun-19,69.53000014,3648.373084,3286.036317,11873.9,11931.35,11817.05,11914.05,11940.185,11903.22511
14-Jun-19,69.83300206,3654.259228,3320.405886,11910.1,11911.85,11797.7,11823.3,11927.925,11888.69327
17-Jun-19,69.85000131,3653.123004,3301.583109,11844,11844.05,11657.75,11672.15,11902.86,11849.32177
18-Jun-19,69.61000023,3677.397497,3309.84447,11677.05,11727.2,11641.15,11691.5,11863.155,11820.6269
19-Jun-19,69.649999,3758.403852,3307.447048,11744.45,11802.5,11625.1,11691.45,11830.135,11797.14019
20-Jun-19,69.51999917,3917.8029,3385.320573,11653.65,11843.5,11635.05,11831.75,11828.935,11803.43288
21-Jun-19,69.6150012,4006.478022,3418.896927,11827.6,11827.95,11705.1,11724.1,11814.28,11789.00872
24-Jun-19,69.27299858,4011.31809,3435.942015,11725.8,11754,11670.2,11699.65,11791.975,11772.76168
25-Jun-19,69.33400116,4025.065704,3471.402586,11681,11814.4,11651,11796.45,11775.06,11777.06865
26-Jun-19,69.24499961,4119.023501,3430.461123,11768.15,11871.85,11757.55,11847.55,11769.195,11789.88344
27-Jun-19,69.08799835,4100.12689,3416.560753,11860.85,11911.15,11821.05,11841.55,11761.945,11799.27736
28-Jun-19,68.95000111,4100.628152,3429.27296,11861.15,11871.7,11775.5,11788.85,11758.5,11797.38148
1-Jul-19,68.8849978,4113.095895,3375.92627,11839.9,11884.65,11830.8,11865.6,11777.845,11809.78484
2-Jul-19,68.88999955,4015.947494,3384.736194,11890.3,11917.45,11814.7,11910.3,11799.725,11828.06033
3-Jul-19,68.79999868,3904.124733,3434.82084,11932.15,11945.2,11887.05,11916.75,11822.255,11844.18572
4-Jul-19,68.52700115,3910.28906,3421.821641,11928.8,11969.25,11923.65,11946.75,11833.755,11862.83377
5-Jul-19,68.44999906,3910.442656,3470.896533,11964.75,11981.75,11797.9,11811.15,11842.46,11853.43672
8-Jul-19,68.56599971,3966.956294,3468.00763,11770.4,11771.9,11523.3,11558.6,11828.355,11799.83005
9-Jul-19,68.56499835,3965.254645,3450.953326,11531.6,11582.55,11461,11555.9,11804.3,11755.47913
10-Jul-19,68.41900042,4065.308929,3463.683281,11536.15,11593.7,11475.65,11498.9,11769.435,11708.82838
11-Jul-19,68.40999974,4146.412999,3497.738712,11561.45,11599,11519.5,11582.9,11743.57,11685.93231
12-Jul-19,68.56000138,4142.870467,3483.59228,11601.15,11639.55,11538.6,11552.5,11719.935,11661.67189
15-Jul-19,68.54500075,4123.53524,3491.242219,11614.75,11618.4,11532.3,11588.35,11692.21,11648.34064
16-Jul-19,68.65000183,4068.250247,3491.559156,11596.65,11670.05,11573.95,11662.6,11667.44,11650.93325
17-Jul-19,68.84600058,3964.660169,3496.9559,11670.75,11706.65,11651.15,11687.5,11644.515,11657.58175
18-Jul-19,68.85499785,3871.947396,3513.814562,11675.6,11677.15,11582.4,11596.9,11609.53,11646.5487
19-Jul-19,68.85999998,3834.489791,3538.207332,11627.95,11640.35,11399.3,11419.25,11570.34,11605.22167
22-Jul-19,68.93000165,3895.741435,3520.506953,11392.85,11398.15,11301.25,11346.2,11549.1,11558.12682
23-Jul-19,69.03299819,3887.13212,3511.778505,11372.25,11398.15,11302.8,11331.05,11526.615,11516.84012
24-Jul-19,68.97999828,3938.403192,3514.345559,11322.45,11359.75,11229.8,11271.3,11503.855,11472.19646
25-Jul-19,69.04100048,3901.650538,3512.123852,11290.4,11361.4,11239.35,11252.15,11470.78,11432.18802
26-Jul-19,68.88000153,3878.623696,3494.988187,11247.45,11307.6,11210.05,11284.3,11443.96,11405.29929
29-Jul-19,68.75499892,3881.310371,3492.656689,11307.5,11310.95,11152.4,11189.2,11404.045,11366.00851
30-Jul-19,68.86200103,3950.285738,3501.24119,11213.7,11267.45,11072.65,11085.4,11346.325,11314.98878
1-Aug-19,69.01699916,3933.431106,3516.792685,11060.2,11076.75,10881,10980,11275.575,11254.08173
2-Aug-19,69.70000144,3858.764842,3604.408913,10930.3,11080.15,10848.95,10997.35,11215.62,11207.40323
5-Aug-19,70.82099809,3895.693324,3706.737737,10895.8,10895.8,10782.6,10862.6,11159.955,11144.71174
6-Aug-19,71.03999786,3891.645955,3724.838714,10815.4,11018.55,10813.8,10948.25,11120.16,11108.99142
7-Aug-19,71.14499763,3710.789617,3802.816366,10958.1,10975.65,10835.9,10855.5,11072.605,11062.90207
8-Aug-19,70.42000108,3708.024557,3786.27249,10899.2,11058.05,10842.95,11032.45,11048.72,11057.36533
9-Aug-19,70.92399784,3808.601959,3798.237618,11087.9,11181.45,11062.8,11109.65,11034.47,11066.87163
13-Aug-19,71.41800156,3964.5878,3825.11571,11139.4,11145.9,10901.6,10925.85,10998.625,11041.23134
14-Aug-19,71.27499926,3944.741904,3809.901171,11003.25,11078.15,10935.6,11029.4,10982.645,11039.08018
16-Aug-19,71.15500078,3910.170866,3798.872495,11043.65,11068.65,10924.3,11047.8,10978.885,11040.66561
19-Aug-19,71.45100194,3965.529893,3780.403898,11094.8,11146.9,11037.85,11053.9,10986.275,11043.07186
20-Aug-19,71.54899861,4020.311974,3794.260043,11063.9,11076.3,10985.3,11017,10988.24,11038.33152
21-Aug-19,71.43900152,4047.38815,3794.418411,11018.15,11034.2,10906.65,10918.7,10993.85,11016.58034
22-Aug-19,71.9300006,4012.215899,3810.176983,10905.3,10908.25,10718.3,10741.35,10973.16,10966.53846
23-Aug-19,71.51299763,3906.340987,3835.532372,10699.6,10862.55,10637.15,10829.35,10970.545,10941.5951
26-Aug-19,72.02500017,3922.102839,3905.532969,11000.3,11070.3,10756.55,11057.85,10973.085,10962.73236
27-Aug-19,71.54299935,3884.537987,3889.733826,11106.55,11141.75,11049.5,11105.35,10972.655,10988.66284
28-Aug-19,71.82899757,4023.973912,3912.378374,11101.3,11129.65,10987.65,11046.1,10984.68,10999.10596
29-Aug-19,71.68999925,4040.50924,3914.660403,10996.05,11021.1,10922.4,10948.3,10976.57,10989.86851
30-Aug-19,71.45299815,3997.381627,3880.631767,10987.8,11042.6,10874.8,11023.25,10974.115,10995.93787
3-Sep-19,72.16999961,3895.026003,3944.430858,10960.95,10967.5,10772.7,10797.9,10948.515,10959.93099
4-Sep-19,71.98900066,3985.143075,3962.389004,10790.4,10858.75,10746.35,10844.65,10931.28,10938.97081
5-Sep-19,71.92799835,4077.654325,3923.09171,10860.95,10920.1,10816,10847.9,10924.2,10922.41248
6-Sep-19,71.64500074,4001.175486,3870.568199,10883.8,10957.05,10867.45,10946.2,10944.685,10926.73748
9-Sep-19,71.77800212,4111.694016,3853.030023,10936.7,11028.85,10889.8,11003.05,10962.055,10940.61249
11-Sep-19,71.57700168,4100.981224,3818.047145,11028.5,11054.8,11011.65,11035.7,10959.84,10957.90112
12-Sep-19,70.96700205,3916.655237,3804.074925,11058.3,11081.75,10964.95,10982.8,10947.585,10962.42819
13-Sep-19,70.98500137,3911.303283,3777.490688,10986.8,11084.45,10945.75,11075.9,10950.565,10983.05943
16-Sep-19,71.57999892,4333.181532,3810.235053,10994.85,11052.7,10968.2,11003.5,10956.085,10986.7759
17-Sep-19,71.49000177,4353.610897,3810.990133,11000.1,11000.1,10796.5,10817.6,10935.52,10956.01664
18-Sep-19,71.14499763,4169.849277,3793.137456,10872.8,10885.15,10804.85,10840.65,10939.795,10935.04089
19-Sep-19,71.37499939,4184.694789,3777.890275,10845.2,10845.2,10670.25,10704.8,10925.81,10893.17891
24-Sep-19,70.97100111,4115.714784,3804.682804,11590.7,11655.05,11539.2,11588.2,10999.84,11019.54638
25-Sep-19,70.98799962,4008.996924,3804.784136,11564.85,11564.95,11416.1,11440.2,11049.24,11096.02886
26-Sep-19,70.96400053,3994.938828,3781.218687,11469.85,11610.85,11466.35,11571.2,11106.055,11182.42361
27-Sep-19,70.50899811,3954.10348,3778.361325,11556.35,11593.6,11499.75,11512.4,11153.725,11242.41932
30-Sep-19,70.64500229,3918.357622,3756.051939,11491.15,11508.25,11390.8,11474.45,11202.89,11284.60671
1-Oct-19,71.10999863,3864.098227,3754.416132,11515.4,11554.2,11247.9,11359.9,11231.29,11298.2964
3-Oct-19,71.03000179,3711.519629,3837.681426,11322.25,11370.4,11257.35,11314,11262.34,11301.1516
4-Oct-19,70.82500077,3750.963947,3836.680197,11388.45,11400.3,11158.35,11174.75,11298.055,11278.16949
7-Oct-19,70.97500062,3798.90099,3830.082232,11196.2,11233.85,11112.65,11126.4,11326.63,11250.57504
9-Oct-19,71.12000206,3780.153049,3844.202174,11152.95,11321.6,11090.15,11313.3,11387.48,11261.97958
10-Oct-19,70.99000028,3764.760607,3834.752831,11280.5,11293.35,11208.55,11234.55,11352.115,11256.99238
11-Oct-19,70.92399784,3860.651338,3797.732754,11257.7,11362.9,11189.4,11305.05,11338.6,11265.73013
14-Oct-19,71.23699987,3815.625698,3807.232218,11335.9,11420.45,11290.05,11341.15,11315.595,11279.44283
15-Oct-19,71.49999993,3806.682212,3820.818878,11360.85,11462.35,11342.1,11428.3,11307.185,11306.50777
16-Oct-19,71.3640023,3796.529588,3812.25411,11464.95,11481.05,11411.1,11464,11306.14,11335.14272
17-Oct-19,71.12999818,3779.593906,3812.893681,11466.3,11599.1,11439.65,11586.35,11328.785,11380.81677
18-Oct-19,71.09000022,3846.405176,3809.959233,11580.3,11684.7,11553.15,11661.85,11363.57,11431.91372
22-Oct-19,70.80899776,3840.254662,3789.227983,11657.15,11714.35,11573.65,11588.35,11404.93,11460.35668
23-Oct-19,70.72499914,3877.930143,3805.044728,11596.2,11651.6,11554.4,11604.1,11452.7,11486.49183
24-Oct-19,70.96499765,3980.032921,3817.347554,11661.65,11679.6,11534.65,11582.6,11479.63,11503.96604
25-Oct-19,70.81999999,3979.51638,3841.499721,11646.15,11646.9,11490.75,11583.9,11514.565,11518.49949
29-Oct-19,70.88999985,3921.444914,3791.152965,11643.95,11809.4,11627.35,11786.85,11562.745,11567.29049
30-Oct-19,70.95299882,3914.502828,3801.009548,11883.9,11883.95,11784.45,11844.1,11613.04,11617.61949
31-Oct-19,70.97999812,3875.189583,3836.547721,11890.45,11945,11855.1,11877.45,11657.955,11664.8614
4-Nov-19,70.78899789,4016.938516,3843.108921,11928.9,11989.15,11905.35,11941.3,11705.685,11715.12297
5-Nov-19,70.77499969,4028.816349,3817.8868,11974.6,11978.95,11861.9,11917.2,11738.77,11751.86425
6-Nov-19,71.00999792,4044.989971,3808.682272,11911.5,12002.9,11850.25,11966.05,11769.19,11790.80711
7-Nov-19,71.0469983,4055.695942,3790.822419,12021.1,12021.4,11946.85,12012.05,11811.56,11831.03309
8-Nov-19,71.35999957,4028.308606,3771.706169,11987.15,12034.15,11888.75,11908.15,11841.965,11845.05435
11-Nov-19,71.56999886,4056.800153,3771.250999,11879.2,11932.65,11853.95,11913.45,11875.05,11857.48992
13-Nov-19,72.14999927,4088.636335,3799.276618,11908.3,11946.8,11823.2,11840.45,11900.705,11854.39175
14-Nov-19,71.96599808,4130.1639,3816.677353,11858.75,11895.65,11802.65,11872.1,11909.23,11857.61143
15-Nov-19,71.65000064,4092.093532,3799.363227,11904.2,11973.65,11879.25,11895.45,11914.365,11864.49117
18-Nov-19,71.94499776,4118.216038,3799.420968,11915.15,11946.2,11867.6,11884.5,11915.07,11868.12914
19-Nov-19,71.82999851,4044.67724,3810.409276,11919.45,11958.85,11881.75,11940.1,11914.95,11881.21475
20-Nov-19,71.74600136,4030.746003,3817.230981,12004.75,12038.6,11966.05,11999.1,11923.14,11902.64843
21-Nov-19,71.75000118,4129.446339,3806.464137,12025.65,12028.2,11956.9,11968.4,11923.375,11914.60326
22-Nov-19,71.79199791,4181.473866,3801.341874,11967.3,11968.1,11883.5,11914.4,11913.61,11914.56631
25-Nov-19,71.68900221,4144.525639,3777.590577,11922.45,12084.5,11919.75,12073.75,11930.17,11943.5088
26-Nov-19,71.48000129,4163.598053,3767.23037,12110.2,12132.45,12006.35,12037.7,11942.595,11960.63447
27-Nov-19,71.26000081,4153.488712,3761.420613,12068.5,12114.9,12055.15,12100.7,11968.62,11986.10093
28-Nov-19,71.50500006,4148.637428,3768.522287,12132.1,12158.8,12099.95,12151.15,11996.525,12016.10985
