Date,USD,Euro,GBP,JPY,CNY,HKD,SGD,NIKK,SPF,STI,HSI,SSE,FTSE,CRUDE,GOLD,Maxc,Minc,Avgc,PLR,Conf,Close
16-Oct-17,64.7,76.32,85.96,0.58,9.82,8.29,47.88,21255.56,2557.64,3323.06,28692.8,3378.47,7527,3368.24,2990.82,10242.95,10175.1,10260.03,0.00622,0,10230.85
17-Oct-17,65.03,76.51,85.73,0.58,9.82,8.33,47.97,21336.12,2559.36,3329.03,28697.49,3372.04,7516.2,3367.09,2968.33,10251.85,10212.6,10273.38,0.00035,0,10234.45
18-Oct-17,65.05,76.68,85.78,0.58,9.83,8.33,47.95,21363.05,2561.26,3329.03,28711.76,3381.79,7542.9,3392.4,2959.11,10236.45,10175.75,10211.88,-0.00231,0,10210.85
19-Oct-17,64.99,77.03,85.91,0.58,9.82,8.33,47.91,21448.52,2562.1,3334.91,28159.09,3370.17,7523,3355.85,2966.35,10211.95,10123.35,10149.4,-0.00632,0,10146.55
23-Oct-17,65.02,76.4,85.78,0.57,9.81,8.34,47.74,21696.65,2564.98,3349.8,28305.88,3380.7,7524.5,3390.72,2946.92,10224.15,10124.5,10178.38,0.00377,0,10184.85
24-Oct-17,65.09,76.55,85.81,0.57,9.78,8.34,47.76,21805.17,2569.13,3334.67,28154.97,3388.25,7526.5,3403.97,2952.24,10237.75,10182.4,10263,0.00224,0,10207.7
25-Oct-17,64.93,76.7,85.5,0.57,9.76,8.32,47.72,21707.62,2557.15,3343.88,28302.89,3396.9,7447.2,3398.85,2939.7,10340.55,10240.9,10275.38,0.00855,0,10295.35
26-Oct-17,64.84,75.54,86.12,0.57,9.78,8.31,47.43,21739.78,2560.4,3356.25,28202.38,3407.57,7486.5,3398.31,2935.97,10355.65,10271.85,10315.28,0.00469,0,10343.8
27-Oct-17,65.04,75.51,85.33,0.57,9.76,8.33,47.63,22008.45,2581.07,3386.44,28438.85,3416.81,7505,3461.88,2926.56,10366.15,10311.3,10340,-0.00201,0,10323.05
30-Oct-17,64.86,75.57,85.39,0.57,9.76,8.32,47.66,22011.67,2572.83,3375.97,28336.19,3390.34,7487.8,3512.63,2930.08,10384.5,10344.3,10374.4,0.00393,0,10363.65
31-Oct-17,64.75,75.41,85.67,0.57,9.78,8.3,47.51,22011.61,2575.26,3374.08,28245.54,3393.34,7493.1,3511.33,2925.08,10367.7,10323.95,10365.55,-0.00274,0,10335.3
01-Nov-17,64.56,75.02,86.01,0.57,9.77,8.28,47.44,22420.08,2579.36,3391.61,28594.06,3395.91,7488,3533.1,2922.12,10451.65,10383.05,10396.3,0.01013,0,10440.5
02-Nov-17,64.58,75.28,85.52,0.57,9.72,8.28,47.51,22539.12,2579.85,3380.5,28518.64,3383.31,7555.3,3511.94,2926.82,10453,10412.55,10402.75,-0.0016,0,10423.8
03-Nov-17,64.56,74.95,84.33,0.57,9.74,8.27,47.3,22539.12,2587.84,3382.31,28603.61,3371.74,7560.4,3547.43,2918.52,10461.7,10403.6,10368.15,0.00275,0,10452.5
06-Nov-17,64.62,75.03,84.42,0.57,9.8,8.28,47.47,22548.35,2591.13,3381.85,28596.8,3388.17,7562.3,3641.37,2922.97,10490.45,10413.75,10343.23,-0.00007,0,10451.8
07-Nov-17,65.06,75.38,85.12,0.57,9.79,8.34,47.7,22937.6,2590.64,3413.1,28994.34,3413.57,7513.1,3727.19,2940.8,10485.75,10340.8,10260,-0.00977,0,10350.15
08-Nov-17,64.92,75.28,85.67,0.57,9.79,8.33,47.67,22913.82,2594.38,3421.25,28907.6,3415.46,7529.7,3706.97,2950.27,10384.25,10285.5,10216.73,-0.00455,0,10303.15
09-Nov-17,64.97,75.64,85.15,0.57,9.82,8.33,47.81,22868.71,2584.62,3423.91,29136.57,3427.79,7484.1,3715.99,2957.05,10368.45,10266.95,10185.58,0.00056,0,10308.95
10-Nov-17,65.19,76.04,85.41,0.57,9.85,8.36,47.92,22681.42,2582.3,3420.1,29120.92,3432.67,7433,3726.97,2959.37,10344.95,10254.1,10218.38,0.00124,0,10321.75
13-Nov-17,65.44,76.35,85.99,0.58,9.86,8.39,48.05,22380.99,2584.84,3419.13,29182.18,3447.84,7415.2,3719.13,2957.45,10334.15,10216.25,10243.55,-0.00942,0,10224.95
14-Nov-17,65.41,77.17,85.83,0.58,9.85,8.38,48.13,22380.01,2578.87,3399.09,29152.12,3429.55,7414.4,3669.05,2954.34,10248,10175.55,10252.38,-0.00376,0,10186.6
15-Nov-17,65.27,76.96,86.11,0.58,9.85,8.36,48.12,22028.32,2564.62,3368.7,28851.69,3402.52,7372.6,3609.15,2962.7,10175.45,10094,10210.05,-0.00675,0,10118.05
16-Nov-17,65.3,76.85,85.97,0.58,9.81,8.36,48.14,22351.12,2585.64,3341.3,29018.76,3399.25,7386.9,3606.7,2949.9,10232.25,10139.2,10217.88,0.00951,0,10214.75
17-Nov-17,65.01,76.69,86.16,0.58,9.81,8.32,47.97,22396.8,2578.85,3382.38,29199.04,3382.91,7380.7,3639.73,2951.79,10343.6,10268.05,10272.08,0.00672,0,10283.6
20-Nov-17,65.1,76.38,85.91,0.58,9.79,8.33,47.97,22261.76,2582.14,3386.59,29260.31,3392.4,7389.5,3672.32,2958.81,10309.85,10261.5,10317.3,0.00147,0,10298.75
21-Nov-17,64.88,76.16,86.16,0.58,9.82,8.31,47.9,22416.48,2599.03,3423.38,29818.07,3410.5,7411.3,3686.79,2937.7,10358.7,10315.05,10379.3,0.00273,0,10326.9
22-Nov-17,64.88,76.7,85.9,0.58,9.81,8.31,48.17,22523.15,2597.08,3430.02,30003.49,3430.46,7419,3748.98,2943.37,10368.7,10309.55,10390.88,0.00149,0,10342.3
24-Nov-17,64.68,77.17,85.93,0.58,9.77,8.28,48.08,22550.85,2602.42,3442.15,29866.32,3353.82,7409.6,3797.02,2944.67,10404.5,10362.25,10428.35,0.00457,0,10389.7
27-Nov-17,64.48,76.72,86.27,0.58,9.75,8.27,47.88,22495.99,2601.42,3436.36,29686.19,3322.23,7383.9,3759.35,2949.91,10407.15,10340.2,10407.08,0.00095,0,10399.55
28-Nov-17,64.41,76.27,85.87,0.58,9.74,8.25,47.85,22486.24,2627.04,3442.35,29680.85,3333.66,7460.7,3726.25,2944.2,10409.55,10355.2,10428.15,-0.00282,0,10370.25
29-Nov-17,64.36,76.25,85.92,0.57,9.75,8.24,47.78,22597.2,2626.07,3438.99,29623.83,3337.86,7393.6,3713.72,2937.6,10392.95,10345.9,10449.15,-0.00086,0,10361.3
30-Nov-17,64.49,76.77,86.3,0.57,9.75,8.26,47.82,22724.96,2647.58,3433.54,29177.35,3317.19,7326.7,3710.88,2923.81,10332.7,10211.25,10372.9,-0.01309,0,10226.55
01-Dec-17,64.52,76.72,87.23,0.58,9.73,8.26,47.91,22819.03,2642.22,3449.54,29074.24,3317.62,7300.5,3760.9,2928.88,10272.7,10108.55,10323.63,-0.0103,0,10121.8
04-Dec-17,64.38,76.39,86.92,0.57,9.72,8.23,47.77,22707.16,2639.44,3438.47,29138.28,3309.62,7339,3723.23,2914.76,10179.2,10095.7,10304.35,0.00059,0,10127.75
05-Dec-17,64.36,76.11,86.78,0.57,9.76,8.23,47.77,22622.38,2629.57,3438.06,28842.8,3303.68,7327.5,3703.56,2905,10147.95,10069.1,10317.6,-0.00094,0,10118.25
06-Dec-17,64.53,76.12,86.52,0.57,9.75,8.26,47.83,22177.04,2629.27,3397.21,28224.8,3293.97,7348,3669.76,2898.35,10104.2,10033.35,10346.25,-0.00736,0,10044.1
07-Dec-17,64.57,76.02,86.42,0.57,9.74,8.27,47.77,22498.03,2636.98,3388.14,28303.19,3272.05,7320.8,3634.38,2877.76,10182.65,10061.9,10358.7,0.01213,0,10166.7
08-Dec-17,64.48,75.86,87,0.57,9.72,8.26,47.68,22811.08,2651.5,3424.64,28639.85,3289.99,7394,3690.86,2854.5,10270.85,10195.25,10429.93,0.00969,0,10265.65
11-Dec-17,64.36,75.74,86.35,0.57,9.73,8.24,47.62,22938.73,2659.99,3460.45,28965.29,3322.2,7453.5,3698.19,2844.34,10329.2,10282.05,10486.23,0.0055,0,10322.25
12-Dec-17,64.41,75.63,85.84,0.57,9.74,8.25,47.64,22866.17,2664.11,3465.54,28793.88,3280.81,7500.4,3739.1,2819.54,10326.1,10230.2,10506.43,-0.00799,0,10240.15
13-Dec-17,64.46,76.23,85.78,0.57,9.73,8.26,47.87,22758.07,2662.85,3468.77,29222.1,3303.04,7496.5,3686.4,2816.53,10296.55,10169.85,10466.1,-0.00462,0,10192.95
14-Dec-17,64.34,75.78,86.51,0.57,9.7,8.24,47.81,22694.45,2652.01,3435.78,29166.38,3292.44,7448.1,3635.55,2833.96,10276.1,10141.55,10472.28,0.00579,0,10252.1
15-Dec-17,64.08,75.32,86.42,0.57,9.7,8.2,47.52,22553.22,2675.81,3416.94,28848.11,3266.14,7490.6,3669.15,2829.89,10373.1,10319.65,10603.58,0.00788,0,10333.25
18-Dec-17,64.21,75.65,85.37,0.57,9.7,8.22,47.66,22901.77,2690.16,3414.82,29050.41,3267.92,7537,3687.17,2839.17,10443.55,10074.8,10490.83,0.00536,0,10388.75
19-Dec-17,64.06,75.85,85.93,0.57,9.75,8.2,47.57,22868,2681.47,3404.47,29253.66,3296.54,7544.1,3689.28,2844.34,10472.2,10406,10690.55,0.00714,0,10463.2
20-Dec-17,64.12,76.11,85.75,0.57,9.72,8.2,47.71,22891.72,2679.25,3394.87,29234.09,3287.61,7525.2,3705.75,2847.52,10494.45,10437.15,10765.03,-0.00182,0,10444.2
21-Dec-17,64.02,76.01,85.76,0.57,9.73,8.19,47.64,22866.1,2684.57,3382.53,29367.06,3300.06,7604,3719.12,2849.29,10473.95,10426.9,10768.5,-0.00037,0,10440.3
22-Dec-17,64.02,75.92,85.69,0.56,9.79,8.19,47.64,22902.76,2683.34,3385.71,29578.01,3297.06,7592.7,3725.11,2857.18,10501.1,10448.25,10771.93,0.00504,0,10493
27-Dec-17,64.12,76.23,85.66,0.57,9.81,8.21,47.86,22911.21,2682.62,3391.67,29597.66,3275.78,7622.9,3824.9,2890.01,10552.4,10469.25,10820.4,-0.00021,0,10490.75
28-Dec-17,64.08,76.53,85.9,0.57,9.81,8.2,47.91,22783.98,2687.54,3399.1,29863.71,3296.39,7687.8,3822.85,2902.4,10534.55,10460.45,10790.78,-0.00123,0,10477.9
04-Jan-18,63.4,76.51,85.83,0.56,9.76,8.11,47.74,23506.33,2723.99,3501.16,30736.48,3385.71,7695.9,3923.57,2914.9,10513,10441.45,10779.4,-0.00246,0,10504.8
05-Jan-18,63.34,76.2,85.93,0.56,9.77,8.1,47.75,23714.53,2743.15,3489.45,30814.64,3391.75,7724.2,3893.76,2922.2,10566.1,10520.1,10737.53,0.00513,0,10558.85
09-Jan-18,63.67,76,86.12,0.56,9.78,8.14,47.68,23849.99,2751.29,3524.65,31011.41,3413.9,7731,3962.76,2920.65,10659.15,10603.6,10653.18,0.00737,0,10637
10-Jan-18,63.63,76.02,86.21,0.57,9.8,8.13,47.69,23788.2,2748.23,3520.45,31073.72,3421.83,7748.5,4039.26,2929.33,10655.5,10592.7,10593.43,-0.00045,0,10632.2
11-Jan-18,63.69,76.63,85.95,0.57,9.85,8.14,47.91,23710.43,2767.56,3512.68,31120.39,3425.34,7762.9,4081.32,2934.25,10664.6,10612.35,10613.18,0.00179,0,10651.2
12-Jan-18,63.61,77.52,86.22,0.57,9.87,8.13,47.99,23653.82,2786.24,3520.56,31412.54,3428.94,7778.6,4039.9,2949.65,10690.4,10597.1,10617.45,0.00282,0,10681.25
16-Jan-18,64.02,78.49,87.6,0.58,9.93,8.18,48.47,23951.81,2776.42,3550.21,31904.75,3436.59,7755.9,4099.01,2979.99,10762.35,10687.85,10639.2,-0.00383,0,10700.45
17-Jan-18,63.88,77.85,88.3,0.57,9.95,8.17,48.23,23868.34,2802.56,3541.91,31983.41,3444.67,7725.4,4069.57,2976.33,10803,10666.75,10532.15,0.0082,0,10788.55
18-Jan-18,63.87,78.17,88.33,0.58,9.97,8.17,48.35,23763.37,2798.03,3521.31,32121.94,3474.75,7701,4081.32,2961.68,10887.5,10782.4,10640.75,0.00263,0,10817
19-Jan-18,63.83,78.01,88.73,0.58,9.97,8.17,48.32,23808.06,2810.3,3550.36,32254.89,3487.86,7730.8,4037.69,2971.33,10906.85,10793.9,10693.43,0.00716,0,10894.7
22-Jan-18,63.89,78.34,88.41,0.58,9.96,8.17,48.44,23816.33,2832.97,3569.43,32393.41,3501.36,7715.4,4058.67,2980.09,10975.1,10881.4,10756.53,0.00654,0,10966.2
23-Jan-18,63.76,78.42,89.37,0.58,9.99,8.15,48.41,24124.15,2839.13,3592.08,32930.7,3546.5,7731.8,4098.22,2987.42,11092.9,10994.55,10765.03,0.01066,0,11083.7
24-Jan-18,63.66,78.99,89.27,0.58,10.04,8.14,48.7,23940.78,2837.54,3609.24,32958.69,3559.47,7643.4,4123.89,3010.01,11110.1,11046.15,10785.83,0.00021,0,11086
25-Jan-18,63.52,78.74,90.67,0.58,10.06,8.12,48.48,23669.49,2839.25,3572.62,32654.45,3548.31,7615.8,4202.84,3033.34,11095.6,11009.2,10718.95,-0.00148,0,11069.65
29-Jan-18,63.6,78.75,90.11,0.58,10.07,8.14,48.54,23629.34,2853.53,3577.07,32966.89,3523,7671.5,4182.06,3006.83,11171.55,11075.95,10758.65,0.00547,0,11130.4
30-Jan-18,63.69,78.99,89.51,0.59,10.11,8.14,48.56,23291.97,2822.43,3548.74,32607.29,3488.01,7588,4122.6,3005.53,11121.1,11033.9,10638.63,-0.00728,0,11049.65
31-Jan-18,63.55,78.94,90.1,0.58,10.16,8.12,48.43,23098.29,2823.81,3533.99,32887.27,3480.83,7533.6,4089.63,3007.13,11058.5,10979.3,10624.83,-0.00199,0,11027.7
01-Feb-18,63.98,80.04,90.19,0.58,10.18,8.18,48.91,23486.11,2821.98,3547.23,32642.09,3446.98,7490.4,4172.09,3026.67,11117.35,10878.8,10587.75,-0.00098,0,11016.9
02-Feb-18,64.13,79.92,91.27,0.58,10.2,8.2,48.6,23274.53,2762.13,3529.82,32601.78,3462.08,7443.4,4198.58,3044.79,10954.95,10736.1,10584.88,-0.02354,0,10760.6
05-Feb-18,64.14,79.33,90.57,0.59,10.22,8.2,48.53,22682.08,2648.94,3482.93,32245.22,3487.5,7335,4156.05,3029.32,10702.75,10586.8,10532.7,-0.00878,0,10666.55
06-Feb-18,64.23,79.5,89.53,0.59,10.25,8.21,48.7,21610.24,2695.14,3406.38,30595.42,3370.65,7141.4,4096.33,3043.28,10594.15,10276.3,10348.33,-0.0159,0,10498.25
07-Feb-18,64.28,78.84,89.59,0.59,10.16,8.22,48.5,21645.37,2681.66,3383.77,30323.2,3309.26,7279.4,4039.52,3013.28,10614,10446.4,10433.2,-0.00205,0,10476.7
08-Feb-18,64.3,78.75,89.23,0.59,10.22,8.22,48.3,21890.86,2581,3415.9,30451.27,3262.05,7170.7,3948.96,2993.1,10637.8,10479.55,10412.93,0.00951,0,10576.85
09-Feb-18,64.37,78.76,89.46,0.59,10.16,8.23,48.42,21382.62,2619.55,3377.24,29507.42,3129.85,7092.4,3866.32,3000.9,10480.2,10398.2,10311.38,-0.01159,0,10454.95
14-Feb-18,64.1,79.8,89.28,0.6,10.07,8.19,48.78,21154.17,2698.63,3402.86,30515.6,3199.16,7214,3786.81,3035.78,10590.55,10456.65,10306.15,0.00439,0,10500.9
22-Feb-18,64.97,80.12,90.2,0.61,10.21,8.3,49.25,21736.44,2703.96,3488.46,30965.68,3268.56,7252.4,4035.45,3047.43,10397.55,10340.65,10274.25,-0.01132,0,10382.7
23-Feb-18,64.71,79.55,90.72,0.61,10.25,8.27,49.03,21892.78,2747.3,3533.22,31267.17,3289.02,7244.4,4090.37,3047.44,10499.1,10396.65,10212.18,0.01038,0,10491.05
26-Feb-18,64.77,79.78,90.38,0.61,10.28,8.28,49.22,22153.63,2779.6,3555.85,31498.6,3329.57,7289.6,4131.79,3059.25,10592.95,10520.2,10331.85,0.00869,0,10582.6
27-Feb-18,64.92,79.42,90.47,0.6,10.3,8.29,49.02,22389.86,2744.28,3540.39,31268.66,3292.07,7282.5,4130.66,3047.5,10631.65,10537.25,10372.58,-0.00268,0,10554.3
28-Feb-18,65.21,79.52,90.3,0.61,10.26,8.33,49.22,22068.24,2713.83,3517.94,30844.72,3259.41,7231.9,4088.06,3037.13,10535.5,10461.55,10309.95,-0.00584,0,10492.85
01-Mar-18,65.23,80.02,89.73,0.61,10.28,8.33,49.31,21724.47,2677.67,3513.85,31044.25,3273.75,7175.6,3991.87,3020.98,10525.5,10447.15,10351.25,-0.00329,0,10458.35
05-Mar-18,65.03,80.22,90.04,0.61,10.29,8.3,49.31,21042.09,2720.94,3438.61,29886.39,3256.93,7116,4033.24,3046.09,10428.7,10323.9,10301.88,-0.00956,0,10358.85
06-Mar-18,64.9,80.51,90.05,0.61,10.26,8.29,49.31,21417.76,2728.12,3491.92,30510.73,3289.64,7146.8,4072.74,3052.07,10441.35,10215.9,10306.8,-0.01064,0,10249.25
07-Mar-18,64.88,80.52,90.14,0.61,10.27,8.28,49.37,21252.72,2726.8,3450.69,30196.92,3271.67,7157.8,4020.41,3053.66,10243.35,10141.55,10283.2,-0.00932,0,10154.2
08-Mar-18,65.11,80.16,90.19,0.61,10.28,8.3,49.42,21368.07,2738.97,3480.44,30654.52,3288.41,7203.2,3960.81,3046.69,10270.35,10146.4,10287.28,0.00867,0,10242.65
09-Mar-18,65.13,80.15,89.92,0.61,10.27,8.31,49.46,21469.2,2786.57,3485.57,30996.21,3307.17,7224.5,3974.41,3037.07,10296.7,10211.9,10340.9,-0.00154,0,10226.85
12-Mar-18,64.99,80.16,90.19,0.61,10.26,8.29,49.5,21824.03,2783.02,3540.19,31594.33,3326.7,7214.8,3993.01,3033.61,10433.65,10295.45,10407.68,0.01884,0,10421.4
13-Mar-18,64.85,80.36,90.37,0.61,10.26,8.27,49.43,21968.1,2765.31,3553.73,31601.45,3310.24,7138.8,3958.7,3033.08,10478.6,10377.85,10459,0.00052,0,10426.85
14-Mar-18,64.84,80.19,90.55,0.61,10.28,8.27,49.53,21777.29,2749.48,3539.41,31435.01,3291.38,7132.7,3945.23,3044.96,10420.35,10336.3,10448.38,-0.00153,0,10410.9
15-Mar-18,64.99,79.97,90.52,0.61,10.26,8.29,49.48,21803.95,2747.33,3517.73,31541.1,3291.11,7139.8,3974.36,3035.82,10420,10346.2,10470.2,-0.00489,0,10360.15
16-Mar-18,64.99,79.87,90.58,0.61,10.3,8.29,49.32,21676.51,2752.01,3512.14,31501.97,3269.88,7164.1,4012.94,3025.14,10346.3,10180.25,10376.23,-0.01605,0,10195.15
19-Mar-18,65.22,80.45,90.6,0.62,10.3,8.32,49.52,21480.9,2712.92,3498.29,31513.76,3279.25,7042.9,4041.12,3028.52,10224.55,10075.3,10328.83,-0.00995,0,10094.25
20-Mar-18,65.21,79.83,91.47,0.61,10.31,8.31,49.44,21380.97,2716.94,3513.31,31549.93,3290.64,7061.3,4132.64,3028.23,10155.65,10049.1,10343.73,0.00298,0,10124.35
22-Mar-18,65.11,80.09,92.17,0.62,10.29,8.3,49.43,21591.99,2643.69,3491.37,31071.05,3263.48,6952.6,4223.98,3057.26,10207.85,10105.4,10371.1,-0.00095,0,10114.75
23-Mar-18,64.99,80.28,91.77,0.62,10.33,8.28,49.41,20617.86,2588.26,3421.39,30309.29,3152.76,6921.9,4236.98,3083.08,10027.7,9951.9,10282.25,-0.0116,0,9998.05
26-Mar-18,64.83,80.66,91.85,0.61,10.34,8.26,49.53,20766.1,2658.55,3412.46,30548.77,3133.72,6888.7,4253.77,3088.81,10143.5,9958.55,10293.48,0.01318,0,10130.65
27-Mar-18,64.95,80.55,92.24,0.62,10.35,8.28,49.57,21317.32,2612.62,3439.35,30790.83,3166.65,7000.1,4259.47,3081.78,10207.9,10139.65,10429.73,0.00527,0,10184.15
28-Mar-18,65.16,80.2,91.94,0.61,10.35,8.3,49.67,21031.31,2605,3382.78,30022.53,3122.29,7044.7,4197.91,3071.67,10158.35,10096.9,10440.78,-0.00694,0,10113.7
03-Apr-18,65,79.76,91.48,0.61,10.32,8.28,49.56,21292.29,2614.45,3412.15,30180.1,3136.63,7030.5,4121.66,3080.3,10255.35,10171.05,10464.8,0.0129,0,10245
04-Apr-18,65.04,79.86,91.38,0.61,10.29,8.29,49.57,21319.55,2644.69,3339.7,29518.69,3131.11,7034,4087.71,3093.9,10279.85,10111.3,10438.78,-0.01145,0,10128.4
09-Apr-18,64.95,80.03,91.5,0.61,10.34,8.28,49.52,21678.26,2613.16,3449.96,30229.58,3138.29,7194.8,4084.54,3070.44,10397.7,10328.5,10557.03,0.02447,0,10379.35
10-Apr-18,64.95,80.25,91.79,0.61,10.41,8.27,49.61,21794.32,2656.87,3466.38,30728.74,3190.32,7266.8,4202.68,3082.04,10424.85,10381.5,10596.78,0.0022,0,10402.25
11-Apr-18,65.26,80.71,92.07,0.61,10.38,8.31,49.85,21687.1,2642.19,3479.76,30897.71,3208.08,7257.1,4319.02,3123.35,10428.15,10355.6,10595.23,0.00143,0,10417.15
12-Apr-18,65.29,80.48,92.52,0.61,10.4,8.32,49.74,21660.28,2663.99,3468.61,30831.28,3180.16,7258.3,4352.55,3115.26,10469.9,10395.25,10662.23,0.00398,0,10458.65
13-Apr-18,65.26,80.47,92.89,0.61,10.43,8.31,49.73,21778.74,2656.3,3501.3,30808.38,3159.05,7264.6,4386.71,3105.07,10519.9,10451.45,10620.95,0.0021,0,10480.6
16-Apr-18,65.47,81.05,92.93,0.61,10.45,8.34,49.97,21835.53,2677.84,3497.19,30315.59,3110.65,7198.2,4354.9,3125.67,10540.15,10396.35,10586.8,0.00455,0,10528.35
17-Apr-18,65.68,81.25,93.87,0.61,10.47,8.37,50.08,21847.59,2706.39,3498.2,30062.75,3066.8,7226.1,4343.92,3130.64,10560.45,10495.65,10585.3,0.00193,0,10548.7
18-Apr-18,65.72,81.32,93.84,0.61,10.49,8.37,50.17,22158.2,2708.64,3557.82,30284.25,3091.4,7317.3,4442.4,3144.45,10594.2,10509.7,10565.7,-0.00214,0,10526.2
19-Apr-18,65.87,81.32,93.34,0.61,10.52,8.39,50.22,22191.18,2693.13,3598.73,30708.44,3117.38,7328.9,4541.77,3153.99,10572.2,10546.2,10539.88,0.00371,0,10565.3
20-Apr-18,66.21,81.36,92.82,0.62,10.53,8.44,50.31,22162.24,2670.14,3573.38,30418.33,3071.54,7368.2,4515.32,3145.33,10582.35,10527.45,10531.3,-0.00012,0,10564.05
23-Apr-18,66.53,81.23,92.72,0.61,10.53,8.48,50.19,22088.04,2670.29,3579.54,30254.4,3068.01,7398.9,4521.09,3130.32,10638.35,10514.95,10571.5,0.00195,0,10584.7
24-Apr-18,66.41,81.24,92.75,0.61,10.58,8.46,50.22,22278.12,2634.56,3584.56,30636.24,3128.93,7425.4,4576.5,3128.41,10636.8,10569,10643.13,0.0028,0,10614.35
25-Apr-18,66.92,81.38,92.82,0.61,10.54,8.53,50.37,22215.32,2639.4,3568.01,30328.15,3117.97,7379.3,4539.25,3138.03,10612.6,10536.45,10592.58,-0.00414,0,10570.55
26-Apr-18,66.81,80.85,93.23,0.61,10.52,8.51,50.3,22319.61,2666.94,3570.02,30007.68,3075.03,7421.4,4566.41,3129.25,10628.4,10559.65,10661.73,0.00446,0,10617.8
27-Apr-18,66.62,80.81,93,0.61,10.49,8.49,50.33,22467.87,2669.91,3577.21,30280.67,3082.23,7502.2,4541.45,3119.92,10719.8,10647.55,10706.15,0.00699,0,10692.3
02-May-18,66.69,79.7,90.94,0.61,10.49,8.5,49.9,22472.78,2635.67,3615.28,30723.88,3081.18,7543.2,4503.23,3095.9,10784.65,10689.8,10730.05,0.00241,0,10718.05
08-May-18,67.13,79.65,91.02,0.62,10.59,8.55,50.1,22508.69,2671.92,3543.17,30402.81,3161.5,7565.8,4650.39,3117.27,10758.55,10689.4,10661.28,-0.00002,0,10717.8
09-May-18,67.35,79.81,90.94,0.61,10.59,8.58,50.04,22408.88,2697.79,3548.54,30536.14,3159.15,7662.5,4779.76,3127.16,10766.25,10689.85,10694.1,0.00223,0,10741.7
10-May-18,67.25,80.12,91.24,0.61,10.63,8.57,50.28,22497.18,2723.07,3537.59,30809.22,3174.41,7701,4790.18,3137.57,10785.55,10705,10761.5,-0.00234,0,10716.55
11-May-18,67.36,80.45,90.92,0.62,10.66,8.58,50.41,22758.48,2727.72,3570.17,31122.06,3163.26,7724.6,4794.91,3151.08,10812.05,10724.45,10751.95,0.00836,0,10806.5
14-May-18,67.56,80.58,91.23,0.62,10.67,8.61,50.57,22865.86,2730.13,3562.46,31541.08,3174.03,7711,4779.54,3150.64,10834.85,10774.75,10812.65,0.00001,0,10806.6
15-May-18,68.08,80.59,91.59,0.62,10.64,8.67,50.63,22818.02,2711.45,3540.23,31152.03,3192.12,7723,4839.08,3135.44,10929.2,10781.4,10818.98,-0.00044,0,10801.85
16-May-18,67.78,80.03,91.95,0.61,10.64,8.63,50.56,22717.23,2722.46,3533.05,31110.2,3169.56,7734.2,4820.05,3104.64,10790.45,10699.7,10796.48,-0.00564,0,10741.1
17-May-18,67.77,79.92,91.42,0.61,10.66,8.63,50.49,22838.37,2720.13,3536.76,30942.15,3154.28,7788,4865.56,3094.88,10777.25,10664.5,10749.1,-0.00545,0,10682.7
18-May-18,67.99,80.08,91.59,0.61,10.67,8.66,50.63,22930.36,2712.97,3529.27,31047.91,3193.3,7778.8,4859.31,3105.07,10674.95,10589.1,10711.55,-0.00811,0,10596.4
21-May-18,68.12,80.32,91.61,0.61,10.68,8.68,50.83,23002.37,2733.01,3548.23,31234.35,3213.84,7859.2,4892.24,3102.13,10621.7,10505.8,10647.63,-0.00755,0,10516.7
23-May-18,68.37,79.97,91.39,0.62,10.71,8.71,50.9,22689.74,2733.29,3496.27,30665.64,3168.96,7788.4,4916.14,3126.41,10533.55,10417.8,10599.8,-0.00824,0,10430.35
24-May-18,68.34,80.09,91.25,0.62,10.6,8.71,51.03,22437.01,2727.76,3528.92,30760.41,3154.65,7716.7,4871.43,3141.37,10535.15,10419.8,10614.7,0.00797,0,10513.85
25-May-18,67.73,78.92,91.45,0.62,10.53,8.63,50.48,22450.79,2721.33,3513.23,30588.04,3141.3,7730.3,4702.36,3132.48,10628.05,10524,10680.5,0.00865,0,10605.15
29-May-18,67.84,78.29,89.73,0.63,10.51,8.65,50.41,22358.43,2689.86,3518.48,30484.58,3120.46,7632.6,4537.23,3123.09,10717.25,10616.1,10723.58,0.00265,0,10633.3
30-May-18,67.44,78.66,89.91,0.62,10.52,8.59,50.36,22018.52,2724.01,3443.95,30056.79,3041.44,7689.6,4558.5,3108.74,10648.7,10558.45,10681.85,-0.00178,0,10614.35
31-May-18,67.43,78.84,89.64,0.62,10.43,8.6,50.41,22201.82,2705.27,3428.18,30468.56,3095.47,7678.2,4556.82,3115.07,10763.8,10620.4,10702.95,0.01141,0,10736.15
01-Jun-18,67,78.12,89.69,0.61,10.46,8.54,50.06,22171.35,2734.62,3427.51,30492.91,3075.14,7701.8,4472.31,3098.09,10764.75,10681.5,10677.85,-0.00373,0,10696.2
04-Jun-18,67.07,78.46,89.43,0.61,10.47,8.55,50.18,22475.94,2746.87,3467.48,30997.98,3091.19,7741.3,4389.29,3092.56,10770.3,10618.35,10670.7,-0.00635,0,10628.5
05-Jun-18,67.1,78.63,89.29,0.61,10.46,8.55,50.27,22539.54,2748.8,3483.16,31093.45,3114.21,7686.8,4358.32,3095.07,10633.15,10550.9,10632.1,-0.00333,0,10593.15
